MSE	Model	times
0.0929173143364702	Combined	0-742 kya
0.0723831438630328	Combined	0-742 kya
0.0793982566820176	Combined	0-742 kya
0.0718451935392382	Combined	0-742 kya
0.13881095286945	Combined	0-742 kya
0.0506853754899259	Combined	0-742 kya
0.0526075010132199	Combined	0-742 kya
0.0708605485880654	Combined	0-742 kya
0.086710520914978	Combined	0-742 kya
0.100471008539917	Combined	0-742 kya
0.0815658068846002	Combined	0-742 kya
0.0817680382632701	Combined	0-742 kya
0.0780367112863497	Combined	0-742 kya
0.0862794966155494	Combined	0-742 kya
0.103086668046054	Combined	0-742 kya
0.0689527417105265	Combined	0-742 kya
0.0501101647220342	Combined	0-742 kya
0.0621127838724414	Combined	0-742 kya
0.0555192046323492	Combined	0-742 kya
0.0634170367196351	Combined	0-742 kya
0.0910261244319079	Combined	0-742 kya
0.0594777637221438	Combined	0-742 kya
0.0900531012425439	Combined	0-742 kya
0.078179837898954	Combined	0-742 kya
0.0844484945170234	Combined	0-742 kya
0.0553795631112991	Combined	0-742 kya
0.0919755943587054	Combined	0-742 kya
0.0666403194862677	Combined	0-742 kya
0.050340684643401	Combined	0-742 kya
0.0512456291752227	Combined	0-742 kya
0.0538384981051412	Combined	0-742 kya
0.0754396650698372	Combined	0-742 kya
0.058026704118963	Combined	0-742 kya
0.0845205646779527	Combined	0-742 kya
0.07387849933352	Combined	0-742 kya
0.0621564148194267	Combined	0-742 kya
0.0661962405501863	Combined	0-742 kya
0.0758021811665713	Combined	0-742 kya
0.0752355761447229	Combined	0-742 kya
0.0960196109686123	Combined	0-742 kya
0.0836564758612652	Combined	0-742 kya
0.0740465398195255	Combined	0-742 kya
0.0591168805481538	Combined	0-742 kya
0.0678294435600641	Combined	0-742 kya
0.068977811218508	Combined	0-742 kya
0.0536581466528548	Combined	0-742 kya
0.0671142326479222	Combined	0-742 kya
0.0693421167378033	Combined	0-742 kya
0.103184881195268	Combined	0-742 kya
0.0722380522242933	Combined	0-742 kya
0.0690728925629423	Combined	0-742 kya
0.0578548468305141	Combined	0-742 kya
0.072615925866658	Combined	0-742 kya
0.0605239244441749	Combined	0-742 kya
0.0584342254874055	Combined	0-742 kya
0.0676452543754968	Combined	0-742 kya
0.071054316444685	Combined	0-742 kya
0.0672937810518844	Combined	0-742 kya
0.080748140410493	Combined	0-742 kya
0.0513177943398105	Combined	0-742 kya
0.0516124981919819	Combined	0-742 kya
0.0570879222107978	Combined	0-742 kya
0.0695611232300243	Combined	0-742 kya
0.0577190681678661	Combined	0-742 kya
0.0764490811029428	Combined	0-742 kya
0.0761201896644679	Combined	0-742 kya
0.0530355311975618	Combined	0-742 kya
0.0665109485865739	Combined	0-742 kya
0.0768438685412096	Combined	0-742 kya
0.06290695692066	Combined	0-742 kya
0.0893443255158356	Combined	0-742 kya
0.0643210493824762	Combined	0-742 kya
0.0544946622102781	Combined	0-742 kya
0.0616966794764526	Combined	0-742 kya
0.0768238723205932	Combined	0-742 kya
0.0705743775190218	Combined	0-742 kya
0.0694510841295729	Combined	0-742 kya
0.0609795183227451	Combined	0-742 kya
0.0693447828632676	Combined	0-742 kya
0.0485952752204979	Combined	0-742 kya
0.0548803614274262	Combined	0-742 kya
0.0598543743061158	Combined	0-742 kya
0.0668647120704612	Combined	0-742 kya
0.0716098165362401	Combined	0-742 kya
0.0691157834851389	Combined	0-742 kya
0.0563166086059769	Combined	0-742 kya
0.0699485485899091	Combined	0-742 kya
0.0748071171032063	Combined	0-742 kya
0.0816568154064444	Combined	0-742 kya
0.0496989735051566	Combined	0-742 kya
0.0652072253209473	Combined	0-742 kya
0.0531467290957048	Combined	0-742 kya
0.0654152900169189	Combined	0-742 kya
0.105482192600816	Combined	0-742 kya
0.0597630063983432	Combined	0-742 kya
0.0596114023939984	Combined	0-742 kya
0.0667635296877923	Combined	0-742 kya
0.0822889950880026	Combined	0-742 kya
0.0818939251717787	Combined	0-742 kya
0.0535897683941331	Combined	0-742 kya
0.0747652317819517	Combined	0-742 kya
0.151494293319789	Combined	0-742 kya
0.151848719693598	Combined	0-742 kya
0.0663869777943487	Combined	0-742 kya
0.0461345745044566	Combined	0-742 kya
0.108833647282196	Combined	0-742 kya
0.200424940135797	Combined	0-742 kya
0.0835634423721793	Combined	0-742 kya
0.0758248462127733	Combined	0-742 kya
0.0711237794901068	Combined	0-742 kya
0.0768781873275541	Combined	0-742 kya
0.0703772928631882	Combined	0-742 kya
0.0630241982393022	Combined	0-742 kya
0.0759913810974973	Combined	0-742 kya
0.0671977230261773	Combined	0-742 kya
0.0585642485241907	Combined	0-742 kya
0.0633863861782828	Combined	0-742 kya
0.0814146623537035	Combined	0-742 kya
0.069123236815946	Combined	0-742 kya
0.053235928137698	Combined	0-742 kya
0.0707736838390196	Combined	0-742 kya
0.0831173780550013	Combined	0-742 kya
0.0730462046649878	Combined	0-742 kya
0.124797439839603	Combined	0-742 kya
0.0659950386245444	Combined	0-742 kya
0.0602310978469235	Combined	0-742 kya
0.0638620468959265	Combined	0-742 kya
0.0928450874191768	Combined	0-742 kya
0.0773989919325064	Combined	0-742 kya
0.055240198392825	Combined	0-742 kya
0.0652006419607044	Combined	0-742 kya
0.0613979491125686	Combined	0-742 kya
0.0602161213923226	Combined	0-742 kya
0.0576904372999217	Combined	0-742 kya
0.0629749243483825	Combined	0-742 kya
0.0523497489018604	Combined	0-742 kya
0.0772224293400824	Combined	0-742 kya
0.0511727800993351	Combined	0-742 kya
0.0484077717369955	Combined	0-742 kya
0.0516358382205696	Combined	0-742 kya
0.063853840988552	Combined	0-742 kya
0.0809331453828014	Combined	0-742 kya
0.0642360880988477	Combined	0-742 kya
0.0842979272417689	Combined	0-742 kya
0.0861727675960447	Combined	0-742 kya
0.0972286568154616	Combined	0-742 kya
0.0563905843853394	Combined	0-742 kya
0.373581335399224	Combined	0-742 kya
0.243167382119521	Combined	0-742 kya
0.0616214269253903	Combined	0-742 kya
0.056139255261832	Combined	0-742 kya
0.0565692106704636	Combined	0-742 kya
0.185542213747922	Combined	0-742 kya
0.0684510516765494	Combined	0-742 kya
0.0671224620807376	Combined	0-742 kya
0.0746288864782649	Combined	0-742 kya
0.0668723919521279	Combined	0-742 kya
0.0710589724081839	Combined	0-742 kya
0.0602059626989294	Combined	0-742 kya
0.0697097774122526	Combined	0-742 kya
0.0525416406937036	Combined	0-742 kya
0.0510085329608533	Combined	0-742 kya
0.0548857616901223	Combined	0-742 kya
0.0564782122861358	Combined	0-742 kya
0.0720142162073877	Combined	0-742 kya
0.135931501129525	Combined	0-742 kya
0.071548336247935	Combined	0-742 kya
0.143568835481817	Combined	0-742 kya
0.0761544804832037	Combined	0-742 kya
0.0842398358171377	Combined	0-742 kya
0.0839472666328546	Combined	0-742 kya
0.0494105290438979	Combined	0-742 kya
0.0534242478061039	Combined	0-742 kya
0.0705269119879056	Combined	0-742 kya
0.0480910107630812	Combined	0-742 kya
0.0740371854467893	Combined	0-742 kya
0.0683065927149687	Combined	0-742 kya
0.0660401185533209	Combined	0-742 kya
0.0796870961754745	Combined	0-742 kya
0.0715953628853529	Combined	0-742 kya
0.0666292917492947	Combined	0-742 kya
0.0761592671384948	Combined	0-742 kya
0.0757256963026862	Combined	0-742 kya
0.0667822412188144	Combined	0-742 kya
0.0650184098365798	Combined	0-742 kya
0.0938548442164479	Combined	0-742 kya
0.0665470469749553	Combined	0-742 kya
0.0814004098851012	Combined	0-742 kya
0.0710401148876982	Combined	0-742 kya
0.0946891053282472	Combined	0-742 kya
0.0570099422952075	Combined	0-742 kya
0.0745846297610264	Combined	0-742 kya
0.0771281466417076	Combined	0-742 kya
0.0814445001163189	Combined	0-742 kya
0.0950777467111134	Combined	0-742 kya
0.0870442065861071	Combined	0-742 kya
0.0596333590092891	Combined	0-742 kya
0.0478067103203156	Combined	0-742 kya
0.0535511821549728	Combined	0-742 kya
0.0864980870079295	Combined	0-742 kya
0.0872850132813934	Combined	0-742 kya
0.06391056941645	Combined	0-742 kya
0.0691352121961484	Combined	0-742 kya
0.0670782483561056	Combined	0-742 kya
0.0828565063200893	Combined	0-742 kya
0.0791668962647178	Combined	0-742 kya
0.084020732009688	Combined	0-742 kya
0.0957093318485204	Combined	0-742 kya
0.0779375768710192	Combined	0-742 kya
0.0711510036554466	Combined	0-742 kya
0.0708309827189129	Combined	0-742 kya
0.0614678698954838	Combined	0-742 kya
0.0714866522268452	Combined	0-742 kya
0.0770803093292808	Combined	0-742 kya
0.0506129586847334	Combined	0-742 kya
0.0626471599584235	Combined	0-742 kya
0.0618682796066902	Combined	0-742 kya
0.0973645187988779	Combined	0-742 kya
0.0808145100034315	Combined	0-742 kya
0.0722258047905169	Combined	0-742 kya
0.0680383802474707	Combined	0-742 kya
0.0774566591283795	Combined	0-742 kya
0.121734794178492	Combined	0-742 kya
0.0940755670392128	Combined	0-742 kya
0.061508591946829	Combined	0-742 kya
0.0528115411607196	Combined	0-742 kya
0.0646769317935536	Combined	0-742 kya
0.0782495316340421	Combined	0-742 kya
0.0729164584263023	Combined	0-742 kya
0.0668203172106692	Combined	0-742 kya
0.0683736046194743	Combined	0-742 kya
0.107144979385885	Combined	0-742 kya
0.0702621140129879	Combined	0-742 kya
0.0668486204432782	Combined	0-742 kya
0.0527587861283235	Combined	0-742 kya
0.0732740124159951	Combined	0-742 kya
0.0699264542901828	Combined	0-742 kya
0.0764938736453836	Combined	0-742 kya
0.063449782475466	Combined	0-742 kya
0.0518214187079915	Combined	0-742 kya
0.0746775329153615	Combined	0-742 kya
0.0753151578076511	Combined	0-742 kya
0.0570131829146391	Combined	0-742 kya
0.0506412780716685	Combined	0-742 kya
0.0428545322511145	Combined	0-742 kya
0.0500110687735689	Combined	0-742 kya
0.0672326119811855	Combined	0-742 kya
0.0697460239289496	Combined	0-742 kya
0.109705595789357	Combined	0-742 kya
0.124618604378094	Combined	0-742 kya
0.105379240688357	Combined	0-742 kya
0.073434297565866	Combined	0-742 kya
0.0852075817571747	Combined	0-742 kya
0.100926532900138	Combined	0-742 kya
0.0888890224870859	Combined	0-742 kya
0.0474143987570945	Combined	0-742 kya
0.0562935655433213	Combined	0-742 kya
0.0640565215095451	Combined	0-742 kya
0.131187882854883	Combined	0-742 kya
0.0776663332096338	Combined	0-742 kya
0.0932814261819916	Combined	0-742 kya
0.103996350184498	Combined	0-742 kya
0.0713736164736938	Combined	0-742 kya
0.0715740075189488	Combined	0-742 kya
0.0573579514493231	Combined	0-742 kya
0.0483628421650421	Combined	0-742 kya
0.0561159223691371	Combined	0-742 kya
0.0661915676561335	Combined	0-742 kya
0.0639120467203125	Combined	0-742 kya
0.0501232852289677	Combined	0-742 kya
0.0580009423769978	Combined	0-742 kya
0.106663965742561	Combined	0-742 kya
0.0786335132351334	Combined	0-742 kya
0.0828141594972122	Combined	0-742 kya
0.0626591791804455	Combined	0-742 kya
0.0730099691259474	Combined	0-742 kya
0.0587986346059055	Combined	0-742 kya
0.0794561548407647	Combined	0-742 kya
0.0734230483565424	Combined	0-742 kya
0.0880386727214917	Combined	0-742 kya
0.0518970267441294	Combined	0-742 kya
0.0621689072077102	Combined	0-742 kya
0.0711130892982049	Combined	0-742 kya
0.0685750816885735	Combined	0-742 kya
0.0607252591044093	Combined	0-742 kya
0.051455192254186	Combined	0-742 kya
0.0713409407728882	Combined	0-742 kya
0.0723457318058518	Combined	0-742 kya
0.0582655351205807	Combined	0-742 kya
0.0555776910235929	Combined	0-742 kya
0.0699960350227577	Combined	0-742 kya
0.0563864039965813	Combined	0-742 kya
0.063793115754411	Combined	0-742 kya
0.068722596370124	Combined	0-742 kya
0.0784636211830563	Combined	0-742 kya
0.0634442272711641	Combined	0-742 kya
0.0536024438410074	Combined	0-742 kya
0.0712461083330211	Combined	0-742 kya
0.0681800970960327	Combined	0-742 kya
0.0722162113446106	Combined	0-742 kya
0.0615094756128473	Combined	0-742 kya
0.0576634800492415	Combined	0-742 kya
0.0594621610329344	Combined	0-742 kya
0.0584167139430715	Combined	0-742 kya
0.0843099304356505	Combined	0-742 kya
0.12839185441752	Combined	0-742 kya
0.0477436330623826	Combined	0-742 kya
0.0783480484886558	Combined	0-742 kya
0.0798274282510986	Combined	0-742 kya
0.0659144274159464	Combined	0-742 kya
0.0743264682386439	Combined	0-742 kya
0.0614277989839631	Combined	0-742 kya
0.0600216596819654	Combined	0-742 kya
0.0630482353888077	Combined	0-742 kya
0.0440427441982058	Combined	0-742 kya
0.0452467484153173	Combined	0-742 kya
0.0627064783239473	Combined	0-742 kya
0.0929967954021171	Combined	0-742 kya
0.0829122887978456	Combined	0-742 kya
0.0895948947950648	Combined	0-742 kya
0.0528657064005238	Combined	0-742 kya
0.0704563251768427	Combined	0-742 kya
0.0681299388707082	Combined	0-742 kya
0.0571462419165033	Combined	0-742 kya
0.0815136165117576	Combined	0-742 kya
0.0714547495912449	Combined	0-742 kya
0.0711773414983573	Combined	0-742 kya
0.0573258064040213	Combined	0-742 kya
0.051167652026615	Combined	0-742 kya
0.0782648528814512	Combined	0-742 kya
0.0904731123899962	Combined	0-742 kya
0.070831551835169	Combined	0-742 kya
0.0709851725167897	Combined	0-742 kya
0.0744796000473436	Combined	0-742 kya
0.0914205529893171	Combined	0-742 kya
0.0799324391710441	Combined	0-742 kya
0.0563476190814398	Combined	0-742 kya
0.0886759248316527	Combined	0-742 kya
0.0644219425614919	Combined	0-742 kya
0.0484170438954568	Combined	0-742 kya
0.0524974807440311	Combined	0-742 kya
0.0742155846378211	Combined	0-742 kya
0.064830506306029	Combined	0-742 kya
0.0760218774094911	Combined	0-742 kya
0.0776210004369326	Combined	0-742 kya
0.0729875060508237	Combined	0-742 kya
0.0577018833517164	Combined	0-742 kya
0.0716947598945025	Combined	0-742 kya
0.069334728122418	Combined	0-742 kya
0.076119936913995	Combined	0-742 kya
0.0615391024398419	Combined	0-742 kya
0.0781029477936515	Combined	0-742 kya
0.0647428238891025	Combined	0-742 kya
0.0720687111996331	Combined	0-742 kya
0.0658871335788975	Combined	0-742 kya
0.0686106698451139	Combined	0-742 kya
0.0641603926832753	Combined	0-742 kya
0.0539979966788213	Combined	0-742 kya
0.0506802799263301	Combined	0-742 kya
0.056329596906429	Combined	0-742 kya
0.0548202067187606	Combined	0-742 kya
0.0843896946779265	Combined	0-742 kya
0.0630295187600351	Combined	0-742 kya
0.0615374100624203	Combined	0-742 kya
0.0712144982926524	Combined	0-742 kya
0.080461569301934	Combined	0-742 kya
0.0847982852682226	Combined	0-742 kya
0.0689573215147576	Combined	0-742 kya
0.0527009907103181	Combined	0-742 kya
0.0675418371884543	Combined	0-742 kya
0.0653268774966747	Combined	0-742 kya
0.0819239364445464	Combined	0-742 kya
0.0766494036021972	Combined	0-742 kya
0.07054891640079	Combined	0-742 kya
0.0586080089226358	Combined	0-742 kya
0.0651617843600106	Combined	0-742 kya
0.06767079862541	Combined	0-742 kya
0.0666220885151613	Combined	0-742 kya
0.0693151194885428	Combined	0-742 kya
0.0583341755896567	Combined	0-742 kya
0.0760805784419872	Combined	0-742 kya
0.0622683369990513	Combined	0-742 kya
0.0718656701219633	Combined	0-742 kya
0.0636918584633178	Combined	0-742 kya
0.0756627404294731	Combined	0-742 kya
0.0683391317147935	Combined	0-742 kya
0.126228337779373	Combined	0-742 kya
0.0663031445149495	Combined	0-742 kya
0.087553958595569	Combined	0-742 kya
0.122210157616496	Combined	0-742 kya
0.0733119933319863	Combined	0-742 kya
0.11290987136789	Combined	0-742 kya
0.0729336805822352	Combined	0-742 kya
0.073824013812628	Combined	0-742 kya
0.0724128789885145	Combined	0-742 kya
0.104305500482189	Combined	0-742 kya
0.0435836833867645	Combined	0-742 kya
0.04996106275229	Combined	0-742 kya
0.0668738416500477	Combined	0-742 kya
0.0681720918830158	Combined	0-742 kya
0.0597998437225294	Combined	0-742 kya
0.0823951640559032	Combined	0-742 kya
0.0749335438774109	Combined	0-742 kya
0.0710316005969043	Combined	0-742 kya
0.0976967003372964	Combined	0-742 kya
0.0744224439556219	Combined	0-742 kya
0.115206919795251	Combined	0-742 kya
0.0560691164625676	Combined	0-742 kya
0.0601775998297777	Combined	0-742 kya
0.0989365494109478	Combined	0-742 kya
0.110436528177041	Combined	0-742 kya
0.099023843930791	Combined	0-742 kya
0.0588980799136604	Combined	0-742 kya
0.0784847581196039	Combined	0-742 kya
0.0825016255497437	Combined	0-742 kya
0.100619845573415	Combined	0-742 kya
0.083165905279362	Combined	0-742 kya
0.070646931237313	Combined	0-742 kya
0.0494291879246308	Combined	0-742 kya
0.0856730585942344	Combined	0-742 kya
0.109784100765873	Combined	0-742 kya
0.106722684709959	Combined	0-742 kya
0.0599056577587001	Combined	0-742 kya
0.069142466598852	Combined	0-742 kya
0.0877867208159202	Combined	0-742 kya
0.0824615231508347	Combined	0-742 kya
0.134042426933923	Combined	0-742 kya
0.139766223680414	Combined	0-742 kya
0.0799032364708159	Combined	0-742 kya
0.122365000996943	Combined	0-742 kya
0.0776210782098898	Combined	0-742 kya
0.257877326727505	Combined	0-742 kya
0.123413648817382	Combined	0-742 kya
0.108829977292541	Combined	0-742 kya
0.0736014921474572	Combined	0-742 kya
0.101636634782862	Combined	0-742 kya
0.598104539363388	Combined	0-742 kya
0.132966408419889	Combined	0-742 kya
0.093664036966025	Combined	0-742 kya
0.0593972259565376	Combined	0-742 kya
0.0528732429960121	Combined	0-742 kya
0.267233747848399	Combined	0-742 kya
0.0823032102019786	Combined	0-742 kya
0.122687655222904	Combined	0-742 kya
0.0968442932907331	Combined	0-742 kya
0.0893168294886882	Combined	0-742 kya
0.0765361723427404	Combined	0-742 kya
0.0634207142937963	Combined	0-742 kya
0.1489231799857	Combined	0-742 kya
0.14252378742686	Combined	0-742 kya
0.121329228256549	Combined	0-742 kya
0.0807225245524076	Combined	0-742 kya
0.0545437773091402	Combined	0-742 kya
0.0484348042539138	Combined	0-742 kya
0.0532913955793665	Combined	0-742 kya
0.156976043467456	Combined	0-742 kya
0.0760057550525432	Combined	0-742 kya
0.0784781947932724	Combined	0-742 kya
0.0532237729696019	Combined	0-742 kya
0.0708299649125567	Combined	0-742 kya
0.0790322471900314	Combined	0-742 kya
0.0713239102673389	Combined	0-742 kya
0.10023363009985	Combined	0-742 kya
0.0576138334242649	Combined	0-742 kya
0.0778588941619573	Combined	0-742 kya
0.0775655050810794	Combined	0-742 kya
0.105314383898442	Combined	0-742 kya
0.0846656955871223	Combined	0-742 kya
0.0846575212371761	Combined	0-742 kya
0.0737688480696433	Combined	0-742 kya
0.078013733780365	Combined	0-742 kya
0.097555631990879	Combined	0-742 kya
0.0614618897436534	Combined	0-742 kya
0.121927133863699	Combined	0-742 kya
0.0713726344468062	Combined	0-742 kya
0.102170099758931	Combined	0-742 kya
0.0724106973687149	Combined	0-742 kya
0.0614197124118	Combined	0-742 kya
0.064521470057064	Combined	0-742 kya
0.0695994720681336	Combined	0-742 kya
0.0669704918333846	Combined	0-742 kya
0.0707545022356958	Combined	0-742 kya
0.0584752275663564	Combined	0-742 kya
0.0495983260556006	Combined	0-742 kya
0.078310756900693	Combined	0-742 kya
